publisher,country,organization,annual_publications,start_date,end_date,id,url
Association for Computing Machinery,Saudi Arabia,KAUST,7,2020-01-01T00:00:00Z,2022-12-31T00:00:00Z,acm2020kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2020kaust/
Association for Computing Machinery,Saudi Arabia,KAUST,11,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,acm2023kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2023kaust/
Cambridge University Press,Saudi Arabia,KAUST,7,2019-01-01T00:00:00Z,2021-12-31T00:00:00Z,cam2019kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2019kaust/
Cambridge University Press,Saudi Arabia,KAUST,9,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,cam2021kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021kaust/
Cold Spring Harbor Laboratory Press,Saudi Arabia,KAUST,1,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,cshl2021kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cshl2021kaust/
Cold Spring Harbor Laboratory Press,Saudi Arabia,KAUST,1,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,cshl2022kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cshl2022kaust/
Inter-Research Science Publisher,Saudi Arabia,KAUST,3,2023-01-01T00:00:00Z,2024-12-31T00:00:00Z,ir2023kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/ir2023kaust/
IOP Publishing,Saudi Arabia,KAUST,9,2017-01-04T00:00:00Z,2019-12-31T00:00:00Z,iop2017kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2017kaust/
IOP Publishing,Saudi Arabia,KAUST,9,2020-01-01T00:00:00Z,2022-12-31T00:00:00Z,iop2020kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2020kaust/
IOP Publishing,Saudi Arabia,KAUST,19,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,iop2023kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023kaust/
Oxford University Press,Saudi Arabia,KAUST,14,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,oxf2020kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2020kaust/
Oxford University Press,Saudi Arabia,KAUST,14,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,oxf2021kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2021kaust/
Oxford University Press,Saudi Arabia,KAUST,13,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z,oxf2024kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2024kaust/
Royal Society of Chemistry,Saudi Arabia,KAUST,46,2019-01-01T00:00:00Z,2021-12-31T00:00:00Z,rsc2019kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2019kaust/
Royal Society of Chemistry,Saudi Arabia,KAUST,100,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,rsc2022kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2022kaust/
SPIE,Saudi Arabia,KAUST,1,2021-01-01T00:00:00Z,2024-12-31T00:00:00Z,spie2021kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/spie2021kaust/
The Royal Society,Saudi Arabia,KAUST,4,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,trs2021kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2021kaust/
The Royal Society,Saudi Arabia,KAUST,5,2022-01-01T00:00:00Z,2022-12-31T00:00:00Z,trs2022kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2022kaust/
The Royal Society,Saudi Arabia,KAUST,5,2023-01-01T00:00:00Z,2024-12-31T00:00:00Z,trs2023kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2023kaust/
Wiley,Saudi Arabia,KAUST,52,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,wiley2024kaust,https://esac-initiative.org/about/transformative-agreements/agreement-registry/wiley2024kaust/
Cambridge University Press,Serbia,KoBSON,20,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,cam2020kobson,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2020kobson/
Cambridge University Press,Serbia,KoBSON,20,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,cam2021kobson,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021kobson/
Cambridge University Press,Singapore,National University of Singapore,30,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,cam2023nus,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2023nus/
Elsevier,Slovakia,SKeLib (CVTI SR),100,2023-01-01T00:00:00Z,2026-12-31T00:00:00Z,els2023skelib,https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2023skelib/
IEEE,Slovakia,SKeLib (CVTI SR),23,2023-01-01T00:00:00Z,2026-12-31T00:00:00Z,ieee2023skelib,https://esac-initiative.org/about/transformative-agreements/agreement-registry/ieee2023skelib/
Springer Nature,Slovakia,SKeLib (CVTI SR),293,2023-01-01T00:00:00Z,2026-12-31T00:00:00Z,sn2023skelib,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2023skelib/
American Chemical Society,Slovenia,Slovenian Consortium,55,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z,acs2019slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2019slov/
American Chemical Society,Slovenia,Slovenian Consortium,58,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,acs2020slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2020slov/
American Chemical Society,Slovenia,Slovenian Consortium CTK,60,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,acs2021slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2021slov/
American Chemical Society,Slovenia,Slovenian Consortium CTK,60,2022-01-01T00:00:00Z,2022-12-31T00:00:00Z,acs2022slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2022slov/
American Chemical Society,Slovenia,Slovenian Consortium CTK,75,2023-01-01T00:00:00Z,2024-12-31T00:00:00Z,acs2023slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2023slov/
Elsevier,Slovenia,Slovenian Consortium CTK,380,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,els2022slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2022slov/
Emerald,Slovenia,COSEC Consortium,29,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,eme2020cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/eme2020cosec/
Emerald,Slovenia,COSEC Consortium,25,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,eme2021cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/eme2021cosec/
IOP Publishing,Slovenia,Slovenian Consortium CTK / University of Ljubljana,30,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,iop2022slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2022slov/
Oxford University Press,Slovenia,COSEC Consortium / University of Ljubljana,15,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,oxf2021cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2021cosec/
Royal Society of Chemistry,Slovenia,Slovenian Consortium CTK,35,2022-01-01T00:00:00Z,2022-12-31T00:00:00Z,rsc2022slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2022slov/
Royal Society of Chemistry,Slovenia,Slovenian Consortium CTK,35,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z,rsc2023slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2023slov/
Royal Society of Chemistry,Slovenia,Slovenian Consortium CTK,25,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z,rsc2024slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2024slov/
Royal Society of Chemistry,Slovenia,University of Ljubljana,10,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,rsc2021slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2021slov/
Sage,Slovenia,COSEC Consortium,40,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,sage2021cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2021cosec/
Sage,Slovenia,COSEC Consortium,40,2022-01-01T00:00:00Z,2022-12-31T00:00:00Z,sage2022cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2022cosec/
Sage,Slovenia,COSEC Consortium,40,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z,sage2023cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2023cosec/
Springer Nature,Slovenia,Slovenian Consortium CTK,160,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,sn2023slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2023slov/
Taylor & Francis,Slovenia,COSEC Consortium,100,2020-01-09T00:00:00Z,2020-12-31T00:00:00Z,tf2020cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2020cosec/
Taylor & Francis,Slovenia,COSEC Consortium,100,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,tf2021cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2021cosec/
Taylor & Francis,Slovenia,COSEC Consortium,100,2022-01-01T00:00:00Z,2022-12-31T00:00:00Z,tf2022cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2022cosec/
Taylor & Francis,Slovenia,COSEC Consortium,100,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z,tf2023cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2023cosec/
Walter de Gruyter,Slovenia,COSEC Consortium,20,2023-01-01T00:00:00Z,2023-12-31T00:00:00Z,degruy2023cosec,https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2023cosec/
Walter de Gruyter,Slovenia,University of Ljubljana,10,2022-01-01T00:00:00Z,2022-12-31T00:00:00Z,degruy2022unilj,https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2022unilj/
Wiley,Slovenia,Slovenian Consortium CTK,130,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,wiley2022slov,https://esac-initiative.org/about/transformative-agreements/agreement-registry/wiley2022slov/
American Chemical Society,South Africa,SANLiC,96,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,acs2023sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2023sanlic/
Association for Computing Machinery,South Africa,SANLiC,64,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,acm2021sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2021sanlic/
Cambridge University Press,South Africa,SANLiC,98,2021-01-01T00:00:00Z,2024-12-31T00:00:00Z,cam2021sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021sanlic/
Company of Biologists,South Africa,SANLiC,3,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,compbio2024sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024sanlic/
Elsevier,South Africa,SANLiC,2580,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,els2023sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2023sanlic/
Emerald,South Africa,SANLiC,180,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,eme2022sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/eme2022sanlic/
IOP Publishing,South Africa,SANLiC,37,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,iop2023sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023sanlic/
Oxford University Press,South Africa,SANLiC,174,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,oxf2023sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2023sanlic/
Royal Society of Chemistry,South Africa,SANLiC,83,2024-01-01T00:00:00Z,2027-12-31T00:00:00Z,rsc2024sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2024sanlic/
Sage,South Africa,SANLiC,327,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,sage2022sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2022sanlic/
Springer Nature,South Africa,SANLiC,1040,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,sn2023sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2023sanlic/
Taylor & Francis,South Africa,SANLiC,1808,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,tf2024sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2024sanlic/
The Royal Society,South Africa,SANLiC,20,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,trs2021sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2021sanlic/
Wiley,South Africa,SANLiC,671,2022-01-01T00:00:00Z,2025-12-31T00:00:00Z,wiley2022sanlic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/wiley2022sanlic/
Cambridge University Press,South Korea,KESLI,10,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,cam2022kesli,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2022kesli/
Company of Biologists,South Korea,KESLI,1,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z,compbio2024kesli,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024kesli/
Elsevier,South Korea,National Research Council of Science & Technology,400,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,els2021nst,https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2021nst/
Karger,South Korea,KESLI,10,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,kar2023kesli,https://esac-initiative.org/about/transformative-agreements/agreement-registry/kar2023kesli/
Springer Nature,South Korea,Seoul National University,445,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,sn2024snu,https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2024snu/
Wiley,South Korea,National Research Council of Science & Technology,170,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,wiley2022nst,https://esac-initiative.org/about/transformative-agreements/agreement-registry/wiley2022nst/
AIP Publishing,Spain,CSIC Spanish National Research Council,26,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,aip2022csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/aip2022csic/
American Chemical Society,Spain,CRUE-CSIC Alliance,899,2021-01-01T00:00:00Z,2024-12-31T00:00:00Z,acs2021crue,https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2021crue/
Bentham Science Publishers,Spain,CSIC Spanish National Research Council,5,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,bsp2024csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/bsp2024csic/
Brill,Spain,CSIC Spanish National Research Council,12,2023-01-01T00:00:00Z,2024-12-31T00:00:00Z,brill2023csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/brill2023csic/
Cambridge University Press,Spain,CISUG,13,2021-01-01T00:00:00Z,2021-12-31T00:00:00Z,cam2021cisug,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021cisug/
Cambridge University Press,Spain,CSIC Spanish National Research Council,40,2020-01-01T00:00:00Z,2022-12-31T00:00:00Z,cam2020csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2020csic/
Cambridge University Press,Spain,CSIC Spanish National Research Council,40,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,cam2023csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2023csic/
Cambridge University Press,Spain,Universitat de Barcelona,50,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,cam2021ub,https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2021ub/
Company of Biologists,Spain,CSIC Spanish National Research Council,15,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,compbio2021csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2021csic/
Company of Biologists,Spain,CSIC Spanish National Research Council,10,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,compbio2024csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2024csic/
Company of Biologists,Spain,Universitat de Barcelona,5,2022-01-01T00:00:00Z,2024-12-31T00:00:00Z,compbio2022ub,https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2022ub/
Elsevier,Spain,CRUE-CSIC Alliance,9596,2021-01-01T00:00:00Z,2024-12-31T00:00:00Z,els2021crue,https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2021crue/
IOP Publishing,Spain,CSIC Spanish National Research Council,50,2023-01-01T00:00:00Z,2025-12-31T00:00:00Z,iop2023csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023csic/
IOP Publishing,Spain,Universitat de Barcelona,25,2024-01-01T00:00:00Z,2026-12-31T00:00:00Z,iop2024ub,https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2024ub/
Microbiology Society,Spain,CSIC Spanish National Research Council,4,2021-01-01T00:00:00Z,2023-12-31T00:00:00Z,microbio2021csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/microbio2021csic/
Microbiology Society,Spain,CSIC Spanish National Research Council,5,2024-01-01T00:00:00Z,2024-12-31T00:00:00Z,microbio2024csic,https://esac-initiative.org/about/transformative-agreements/agreement-registry/microbio2024csic/
